Linux 5.4.0-164-generic (node0.gp27-206541.cs523-uiuc-sp24-pg0.wisc.cloudlab.us) 	05/10/2024 	_x86_64_	(40 CPU)

07:32:33 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:34:03 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:04 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:05 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:06 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:07 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:08 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:09 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:10 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:11 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:12 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:13 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:14 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:15 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:16 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:17 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:18 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:19 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:20 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:21 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:22 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:23 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:24 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:25 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:26 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:27 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:28 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:29 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:30 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:31 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:32 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:33 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:34 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:35 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:36 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:37 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:38 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:39 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:40 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:41 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:42 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:43 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
07:34:44 PM     0       212    0.00    0.00    0.00    0.00    0.00    33  ksoftirqd/33
